year,text
1907,"During the ninth stage, when Georget was leading the race, he broke the frame of his bicycle at a checkpoint. According to the rules, Georget should have fixed his bicycle alone; he knew this would take him more than five hours, so he switched bicycles with Pierre-Gonzague Privat. This was against the rules, so Georget was given a fine of 500 francs. After this stage, won by Petit-Breton, the general classification was as follows:"
1907,"Unsatisfied with the fine given to Georget, Trousselier and the other riders sponsored by Alcyon left the Tour in protest."
1907,"After the tenth stage, the organisers gave Georget an additional penalty for the bicycle change in the ninth stage. They changed the classification of the ninth stage, moving Georget from 4th on the stage to last (48th place). This effectively cost him 44 points in the general classification and moved him from first to third place. The new classification, after the tenth stage, was"
1907,"Lucien Petit-Breton became the new leader of the race. Although he had already finished in fifth place and fourth place in previous years, he was still relatively unknown, and had started in the coureurs sur machines poinçonnées category. Petit-Breton finished in the top three in the next stages, so no other cyclist was able to challenge him for the overall victory. At the end of the race, he had increased his lead to a margin of 19 points ahead of Garrigou and 27 points ahead of Georget."
1907,"In the first and final stages, the cyclists were allowed to have pacers."
1907,"Although 110 riders were on the starting list, 17 did not show up, so the race started with 93 cyclists. At the end of the Tour de France, 33 cyclists remained.The cyclists officially were not grouped in teams; some cyclists had the same sponsor, even though they were not allowed to work together."
1907,"The total prize money was 25000 French francs, of which 4000 francs were given to Petit-Breton for winning the Tour. In total, he received more than 7000 francs."
1907,"Lucien Petit-Breton was also the winner of the ""machines poinçonnées"" category."
1907,The organising newspaper l'Auto named Emile Georget the meilleur grimpeur. This unofficial title is the precursor to the modern-day mountains classification.
1907,"Petit-Breton also started the 1908 Tour de France. He won five stages and the general classification, and became the first cyclist to win the Tour de France two times."
1907, Media related to 1907 Tour de France at Wikimedia Commons
1907,
1908,"The 1908 Tour de France was the sixth running of the annual Tour de France, one of cycling's Grand Tours. It was organized by the newspaper L'Auto, and took place between 13 July and 9 August. The Tour was split in 14 stages, with a total distance of 4,497 kilometres (2,794 mi)."
1908,"The pre-race favourite was Lucien Petit-Breton, winner of the previous Tour. Petit-Breton dominated the race; he won the general classification and five of the fourteen stages, and thus became the first cyclist who won the Tour twice. For the first time, the final podium in Paris was not completely French: François Faber from Luxembourg ended as second in the general classification, after winning four stages."
